Total Time, Response Time, Retransmissions
0, 68
0, 59
0, 78
0, 58
0, 72
0, 70
0, 135
0, 71
0, 65
0, 81
0, 194
1, 70
1, 69
1, 63
1, 128
1, 63
1, 61
1, 91
1, 68
1, 65
1, 82
1, 66
1, 60
1, 61
2, 124
2, 62
2, 75
2, 73
2, 69
2, 74
2, 215
2, 62
2, 68
2, 62
2, 75
2, 83
3, 160
3, 62
3, 63
3, 69
3, 67
3, 394
3, 144
4, 254
4, 151
4, 59
4, 68
4, 62
4, 66
4, 105
4, 62
4, 71
4, 65
4, 105
5, 73
5, 63
5, 71
5, 138
5, 72
5, 64
5, 71
5, 59
5, 61
5, 78
5, 61
5, 67
5, 71
5, 63
6, 124
6, 69
6, 62
6, 62
6, 220
6, 79
6, 68
6, 62
6, 81
6, 154
7, 122
7, 86
7, 60
7, 140
7, 63
7, 82
7, 60
7, 62
7, 93
7, 60
7, 66
7, 123
8, 80
8, 84
8, 278
8, 146
8, 61
8, 68
8, 80
8, 94
8, 78
9, 82
9, 56
9, 72
9, 107
9, 143
9, 61
9, 77
9, 60
9, 59
9, 81
9, 149
9, 87
10, 71
10, 80
10, 59
10, 155
10, 70
10, 81
10, 126
10, 73
10, 65
10, 135
10, 58
11, 63
11, 60
11, 72
11, 75
11, 155
11, 129
11, 71
11, 72
11, 67
11, 69
11, 69
11, 61
12, 317
12, 110
12, 107
12, 67
12, 61
12, 69
12, 121
12, 94
12, 77
13, 216
13, 75
13, 63
13, 72
13, 97
13, 101
13, 62
13, 137
13, 66
13, 68
13, 89
14, 68
14, 73
14, 129
14, 59
14, 64
14, 60
14, 69
14, 83
14, 245
14, 125
15, 62
15, 151
15, 64
15, 68
15, 82
15, 69
15, 147
15, 124
15, 70
15, 58
15, 62
16, 134
16, 60
16, 59
16, 60
16, 71
16, 70
16, 118
16, 148
16, 272
16, 80
17, 98
17, 76
17, 76
17, 133
17, 146
17, 73
17, 67
17, 77
17, 135
17, 61
18, 82
18, 160
18, 73
18, 60
18, 60
18, 79
18, 66
18, 163
18, 65
18, 191
19, 70
19, 141
19, 81
19, 79
19, 146
19, 72
19, 128
19, 128
19, 59
19, 152
20, 73
20, 62
20, 73
20, 71
20, 61
20, 68
20, 217
20, 68
20, 80
20, 61
20, 59
20, 63
21, 124
21, 158
21, 148
21, 78
21, 93
21, 159
21, 77
21, 82
21, 79
22, 73
22, 63
22, 91
22, 105
22, 121
22, 82
22, 164
22, 64
22, 70
22, 62
22, 74
22, 75
23, 66
23, 68
23, 90
23, 85
23, 186
23, 61
23, 62
23, 60
23, 65
23, 70
23, 58
23, 65
24, 156
24, 62
24, 74
24, 79
24, 124
24, 64
24, 61
24, 83
24, 88
24, 62
24, 58
24, 67
24, 63
25, 71
25, 103
25, 58
25, 249
25, 103
25, 100
25, 59
25, 155
25, 96
26, 102
26, 131
26, 72
26, 59
26, 138
26, 66
26, 61
26, 59
26, 79
26, 154
26, 101
27, 72
27, 72
27, 60
27, 70
27, 61
27, 57
27, 124
27, 57
27, 60
27, 178
27, 77
27, 81
28, 261
28, 72
28, 81
28, 57
28, 167
28, 66
28, 127
28, 71
28, 90
29, 91
29, 91
29, 69
29, 60
29, 96
29, 59
29, 56
29, 95
29, 85
29, 75
29, 74
29, 122
29, 65
30, 58
30, 63
30, 117
30, 66
30, 146
30, 65
30, 120
30, 57
30, 122
30, 68
31, 186
31, 61
31, 73
31, 100
31, 73
31, 61
31, 72
31, 90
31, 76
31, 209
31, 68
32, 142
32, 71
32, 70
32, 208
32, 60
32, 62
32, 70
32, 182
32, 77
32, 65
32, 59
33, 59
33, 69
33, 59
33, 63
33, 127
33, 68
33, 55
33, 59
33, 94
33, 91
33, 91
33, 139
34, 68
34, 57
34, 65
34, 151
34, 59
34, 66
34, 70
34, 126
34, 65
34, 123
35, 349
35, 63
35, 64
35, 59
35, 69
35, 59
35, 122
35, 82
35, 159
35, 66
36, 159
36, 64
36, 61
36, 125
36, 97
36, 58
36, 62
36, 140
36, 63
36, 193
36, 65
37, 61
37, 61
37, 60
37, 64
37, 80
37, 73
37, 70
37, 153
37, 71
37, 150
38, 299
38, 87
38, 66
38, 57
38, 99
38, 67
38, 134
38, 58
38, 59
38, 91
38, 64
39, 147
39, 160
39, 65
39, 190
