0, 64
0, 55
0, 47
0, 60
0, 55
0, 47
0, 56
0, 60
0, 47
0, 57
0, 56
0, 77
0, 48
0, 54
0, 53
0, 49
0, 57
0, 55
1, 37
1, 68
1, 55
1, 47
1, 63
1, 55
1, 47
1, 56
1, 55
1, 47
1, 49
1, 66
1, 53
1, 39
1, 70
1, 56
1, 47
1, 62
2, 56
2, 47
2, 54
2, 59
2, 47
2, 55
2, 55
2, 37
2, 68
2, 60
2, 56
2, 47
2, 56
2, 53
2, 48
2, 56
2, 57
2, 53
3, 97
3, 68
3, 47
3, 58
3, 56
3, 46
3, 55
3, 56
3, 60
3, 47
3, 57
3, 55
3, 47
3, 55
3, 54
3, 43
3, 59
3, 53
3, 37
4, 66
4, 56
4, 47
4, 55
4, 56
4, 47
4, 41
4, 68
4, 55
4, 37
4, 68
4, 55
4, 72
4, 59
4, 54
4, 47
4, 54
4, 55
5, 47
5, 54
5, 56
5, 47
5, 61
5, 60
5, 56
5, 62
5, 61
5, 55
5, 37
5, 69
5, 54
5, 47
5, 56
5, 58
5, 79
6, 67
6, 55
6, 38
6, 66
6, 56
6, 54
6, 47
6, 57
6, 79
6, 47
6, 59
6, 57
6, 35
6, 66
6, 55
6, 50
6, 57
6, 56
6, 49
7, 84
7, 53
7, 37
7, 51
7, 66
7, 54
7, 47
7, 60
7, 56
7, 78
7, 57
7, 58
7, 48
7, 55
7, 55
7, 47
7, 53
8, 57
8, 50
8, 59
8, 85
8, 54
8, 47
8, 103
8, 57
8, 47
8, 60
8, 57
8, 46
8, 62
8, 83
8, 47
8, 55
8, 56
9, 47
9, 59
9, 56
9, 55
9, 47
9, 56
9, 55
9, 47
9, 54
9, 81
9, 47
9, 56
9, 60
9, 49
9, 58
9, 56
9, 63
9, 68
10, 56
10, 47
10, 40
10, 71
10, 56
10, 47
10, 59
10, 89
10, 47
10, 64
10, 56
10, 47
10, 55
10, 57
10, 46
10, 57
10, 61
10, 40
11, 64
11, 55
11, 57
11, 47
11, 66
11, 65
11, 52
11, 55
11, 54
11, 49
11, 55
11, 55
11, 47
11, 80
11, 55
11, 50
11, 54
11, 52
12, 57
12, 48
12, 55
12, 54
12, 40
12, 63
12, 55
12, 49
12, 84
12, 56
12, 45
12, 55
12, 58
12, 48
12, 53
12, 57
12, 44
12, 51
13, 53
13, 57
13, 48
13, 55
13, 58
13, 75
13, 56
13, 55
13, 48
13, 54
13, 54
13, 49
13, 55
13, 54
13, 48
13, 60
13, 60
13, 58
14, 57
14, 53
14, 54
14, 49
14, 64
14, 55
14, 49
14, 53
14, 54
14, 49
14, 54
14, 54
14, 48
14, 55
14, 60
14, 55
14, 49
14, 81
15, 51
15, 49
15, 60
15, 54
15, 48
15, 53
15, 54
15, 49
15, 53
15, 54
15, 84
15, 52
15, 53
15, 49
15, 51
15, 53
15, 56
15, 46
16, 113
16, 68
16, 76
16, 53
16, 54
16, 48
16, 54
16, 55
16, 60
16, 56
16, 53
16, 52
16, 81
16, 57
16, 54
16, 84
17, 93
17, 54
17, 93
17, 90
17, 100
17, 79
17, 57
17, 55
17, 48
17, 55
17, 55
17, 46
17, 54
17, 53
17, 55
17, 50
18, 54
18, 52
18, 55
18, 106
18, 96
18, 64
18, 89
18, 69
18, 76
18, 56
18, 52
18, 49
18, 54
18, 53
18, 48
18, 51
19, 52
19, 55
19, 53
19, 56
19, 56
19, 48
19, 53
19, 64
19, 63
19, 75
19, 87
19, 53
19, 69
19, 55
19, 47
19, 53
19, 53
20, 81
20, 53
20, 55
20, 63
20, 47
20, 54
20, 61
20, 74
20, 52
20, 54
20, 51
20, 60
20, 93
20, 51
20, 55
20, 54
21, 54
21, 48
21, 56
21, 54
21, 47
21, 55
21, 55
21, 48
21, 55
21, 56
21, 48
21, 83
21, 59
21, 74
21, 55
21, 53
21, 50
21, 49
22, 69
22, 53
22, 49
22, 58
22, 56
22, 47
22, 57
22, 56
22, 47
22, 56
22, 57
22, 73
22, 65
22, 75
22, 79
22, 102
23, 56
23, 53
23, 50
23, 58
23, 55
23, 48
23, 55
23, 54
23, 48
23, 56
23, 74
23, 49
23, 63
23, 54
23, 47
23, 93
23, 57
23, 63
24, 46
24, 55
24, 87
24, 51
24, 55
24, 54
24, 50
24, 54
24, 57
24, 49
24, 55
24, 55
24, 49
24, 53
24, 55
24, 50
24, 55
24, 70
25, 72
25, 73
25, 80
25, 91
25, 51
25, 54
25, 54
25, 56
25, 52
25, 55
25, 49
25, 55
25, 64
25, 51
25, 52
25, 56
26, 56
26, 46
26, 67
26, 56
26, 49
26, 53
26, 55
26, 55
26, 55
26, 86
26, 48
26, 54
26, 64
26, 48
26, 58
26, 76
26, 54
26, 55
27, 55
27, 55
27, 52
27, 68
27, 73
27, 75
27, 90
27, 54
27, 48
27, 55
27, 54
27, 50
27, 62
27, 83
27, 49
27, 48
28, 56
28, 54
28, 49
28, 54
28, 56
28, 54
28, 53
28, 56
28, 48
28, 56
28, 54
28, 48
28, 62
28, 54
28, 67
28, 83
28, 55
28, 70
29, 49
29, 55
29, 55
29, 48
29, 54
29, 53
29, 48
29, 58
29, 75
29, 67
29, 75
29, 90
29, 47
29, 54
29, 53
29, 57
29, 50
30, 54
30, 54
30, 46
30, 53
30, 55
30, 48
30, 55
30, 59
30, 49
30, 54
30, 55
30, 49
30, 55
30, 62
30, 51
30, 51
30, 56
30, 55
30, 49
31, 55
31, 56
31, 46
31, 54
31, 54
31, 48
31, 55
31, 59
31, 46
31, 57
31, 63
31, 66
31, 58
31, 53
31, 55
31, 51
31, 55
32, 119
32, 61
32, 68
32, 55
32, 49
32, 53
32, 55
32, 48
32, 54
32, 57
32, 49
32, 57
32, 52
32, 84
32, 46
32, 56
32, 63
32, 57
33, 66
33, 69
33, 69
33, 53
33, 63
33, 49
33, 52
33, 54
33, 49
33, 72
33, 53
33, 49
33, 48
33, 55
33, 54
33, 49
33, 53
34, 53
34, 55
34, 56
34, 56
34, 48
34, 55
34, 54
34, 49
34, 57
34, 55
34, 48
34, 78
