Total Time, Response Time, Retransmissions
0, 58
0, 107
0, 55
0, 57
0, 55
0, 64
0, 106
0, 55
0, 55
0, 54
0, 54
0, 62
0, 55
0, 55
1, 112
1, 53
1, 55
1, 58
1, 78
1, 55
1, 57
1, 63
1, 55
1, 108
1, 65
1, 59
1, 53
1, 59
1, 56
1, 55
1, 55
2, 66
2, 59
2, 55
2, 55
2, 55
2, 111
2, 53
2, 55
2, 55
2, 55
2, 108
2, 70
2, 77
2, 65
2, 57
3, 53
3, 53
3, 54
3, 57
3, 117
3, 55
3, 58
3, 55
3, 54
3, 111
3, 61
3, 57
3, 56
3, 57
3, 54
4, 79
4, 54
4, 54
4, 60
4, 55
4, 54
4, 54
4, 54
4, 54
4, 56
4, 62
4, 53
4, 54
4, 63
4, 56
4, 55
4, 57
4, 64
5, 54
5, 55
5, 55
5, 54
5, 110
5, 56
5, 54
5, 166
5, 52
5, 53
5, 288
6, 55
6, 54
6, 56
6, 66
6, 54
6, 56
6, 114
6, 54
6, 55
6, 63
6, 53
6, 53
6, 55
6, 67
6, 138
7, 136
7, 71
7, 58
7, 54
7, 53
7, 56
7, 116
7, 53
7, 53
7, 57
7, 56
7, 54
7, 56
7, 119
8, 55
8, 57
8, 56
8, 55
8, 54
8, 110
8, 54
8, 55
8, 55
8, 54
8, 54
8, 67
8, 62
8, 54
8, 56
8, 54
8, 53
9, 54
9, 54
9, 56
9, 53
9, 53
9, 53
9, 63
9, 105
9, 58
9, 53
9, 158
9, 56
9, 56
9, 53
9, 62
10, 54
10, 52
10, 54
10, 51
10, 51
10, 111
10, 52
10, 51
10, 55
10, 53
10, 52
10, 54
10, 60
10, 55
10, 54
10, 55
10, 52
10, 54
11, 54
11, 105
11, 55
11, 107
11, 52
11, 51
11, 52
11, 61
11, 105
11, 51
11, 52
11, 54
11, 110
11, 53
11, 52
12, 104
12, 52
12, 51
12, 57
12, 56
12, 63
12, 52
12, 108
12, 56
12, 110
12, 54
12, 54
12, 56
12, 51
12, 53
13, 52
13, 57
13, 56
13, 49
13, 161
13, 52
13, 61
13, 51
13, 53
13, 54
13, 52
13, 52
13, 53
13, 51
13, 52
13, 52
13, 53
14, 54
14, 53
14, 52
14, 50
14, 62
14, 52
14, 49
14, 52
14, 54
14, 53
14, 73
14, 109
14, 53
14, 51
14, 52
14, 50
14, 53
15, 64
15, 53
15, 53
15, 52
15, 54
15, 54
15, 56
15, 114
15, 105
15, 106
15, 55
15, 54
15, 62
15, 53
15, 56
15, 56
16, 58
16, 55
16, 54
16, 60
16, 54
16, 54
16, 106
16, 55
16, 54
16, 54
16, 108
16, 56
16, 54
16, 55
17, 172
17, 53
17, 56
17, 54
17, 54
17, 54
17, 53
17, 60
17, 111
17, 65
17, 53
17, 127
17, 62
18, 162
18, 165
18, 118
18, 113
18, 113
18, 55
18, 119
18, 55
18, 53
18, 55
18, 54
19, 174
19, 111
19, 54
19, 54
19, 54
19, 53
19, 54
19, 106
19, 52
19, 53
19, 78
19, 55
19, 54
20, 165
20, 54
20, 55
20, 54
20, 55
20, 112
20, 54
20, 54
20, 52
20, 54
20, 54
20, 61
20, 51
20, 57
20, 57
20, 53
20, 53
21, 54
21, 55
21, 61
21, 160
21, 53
21, 107
21, 114
21, 54
21, 52
21, 70
21, 54
21, 54
21, 59
21, 53
22, 52
22, 55
22, 53
22, 53
22, 53
22, 51
22, 109
22, 54
22, 53
22, 55
22, 53
22, 53
22, 59
22, 108
22, 110
22, 54
23, 55
23, 119
23, 53
23, 55
23, 57
23, 55
23, 58
23, 62
23, 56
23, 129
23, 55
23, 90
23, 56
23, 89
24, 65
24, 56
24, 55
24, 53
24, 55
24, 110
24, 63
24, 55
24, 53
24, 54
24, 164
24, 62
24, 54
24, 54
24, 52
25, 111
25, 56
25, 53
25, 164
25, 57
25, 54
25, 55
25, 56
25, 118
25, 55
25, 54
25, 56
26, 172
26, 55
26, 55
26, 52
26, 55
26, 53
26, 55
26, 65
26, 69
26, 113
26, 56
26, 110
26, 54
26, 62
26, 54
27, 109
27, 54
27, 54
27, 54
27, 61
27, 110
27, 55
27, 59
27, 54
27, 52
27, 63
27, 110
27, 109
27, 54
27, 56
28, 111
28, 52
28, 55
28, 54
28, 54
28, 56
28, 114
28, 54
28, 54
28, 106
28, 54
28, 53
28, 56
28, 54
28, 52
29, 54
29, 53
29, 53
29, 50
29, 56
29, 104
29, 51
29, 52
29, 51
29, 53
29, 51
29, 57
29, 53
29, 52
29, 107
29, 53
29, 54
30, 58
30, 66
30, 55
30, 53
30, 53
30, 54
30, 53
30, 59
30, 157
30, 55
30, 55
30, 54
30, 106
31, 213
31, 54
31, 50
31, 59
31, 52
31, 105
31, 53
31, 110
31, 59
31, 52
31, 51
31, 55
31, 51
31, 52
31, 51
31, 59
32, 52
32, 53
32, 53
32, 104
32, 52
32, 54
32, 59
32, 54
32, 51
32, 59
32, 105
32, 53
32, 78
32, 73
32, 105
33, 50
33, 51
33, 54
33, 58
33, 110
33, 54
33, 55
33, 56
33, 54
33, 57
33, 54
33, 58
33, 56
33, 54
33, 108
33, 55
34, 63
34, 55
34, 59
34, 56
34, 53
34, 55
34, 54
34, 62
34, 55
34, 53
34, 53
34, 56
34, 53
34, 53
34, 60
34, 108
34, 55
35, 109
35, 57
35, 140
35, 56
35, 54
35, 54
35, 108
35, 55
35, 62
35, 54
35, 54
35, 58
35, 55
36, 127
36, 62
36, 58
36, 71
36, 70
36, 55
36, 55
36, 56
36, 54
36, 56
36, 114
36, 54
36, 113
36, 56
36, 64
37, 56
37, 54
37, 53
37, 55
37, 55
37, 53
37, 63
37, 55
37, 110
37, 55
37, 170
37, 56
37, 166
38, 54
38, 112
38, 115
38, 55
38, 54
38, 55
38, 110
38, 64
38, 57
38, 56
38, 112
38, 56
38, 53
39, 284
39, 89
39, 54
39, 65
39, 60
39, 63
39, 72
39, 56
39, 54
39, 56
39, 52
39, 63
39, 53
40, 112
40, 55
40, 55
40, 54
40, 62
40, 58
40, 57
40, 110
40, 106
40, 62
40, 54
40, 53
40, 53
40, 107
40, 52
41, 53
41, 64
41, 53
41, 55
41, 53
41, 54
41, 115
41, 59
41, 107
41, 55
41, 111
41, 116
41, 54
42, 107
42, 55
42, 108
42, 110
42, 53
42, 56
42, 111
42, 53
42, 53
42, 63
42, 56
42, 56
42, 111
42, 56
43, 116
43, 56
43, 55
43, 54
43, 57
43, 111
43, 65
43, 58
43, 109
43, 55
43, 54
43, 55
43, 53
43, 63
44, 164
44, 56
44, 55
44, 53
44, 116
44, 55
44, 54
44, 55
44, 55
44, 174
44, 57
44, 55
44, 56
44, 55
45, 54
45, 53
45, 54
45, 55
45, 55
45, 56
45, 56
45, 54
45, 188
45, 55
45, 55
45, 109
45, 54
45, 61
46, 53
46, 54
46, 107
46, 168
46, 55
46, 56
46, 163
46, 52
46, 56
46, 61
46, 54
46, 109
46, 54
47, 57
47, 54
47, 61
47, 55
47, 56
47, 54
47, 54
47, 53
47, 54
47, 59
47, 114
47, 55
47, 54
47, 54
47, 54
47, 53
47, 53
48, 107
48, 54
48, 106
48, 116
48, 56
48, 55
48, 55
48, 108
48, 113
48, 56
48, 54
48, 55
48, 53
49, 53
49, 52
49, 60
49, 54
49, 52
49, 55
49, 215
49, 60
49, 55
49, 54
49, 53
49, 110
49, 53
49, 62
50, 56
50, 111
50, 52
50, 54
50, 53
50, 62
50, 53
50, 109
50, 53
50, 53
50, 53
50, 52
50, 111
50, 55
50, 53
50, 54
51, 53
51, 57
51, 58
51, 56
51, 54
51, 57
51, 108
51, 55
51, 62
51, 54
51, 106
51, 109
51, 57
52, 115
52, 53
52, 54
52, 53
52, 106
52, 53
52, 117
52, 107
52, 109
52, 55
52, 61
52, 53
52, 52
52, 52
52, 54
53, 54
53, 56
53, 59
53, 51
53, 53
53, 55
53, 52
53, 52
53, 53
53, 106
53, 53
53, 55
53, 56
